                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    599,                0.67678,                0.46239,                 1.3667,                      1,                      1,                  0.995,                  0.199,                 3.8818,                 8.7716,                 1.1581,             0.00052243,             0.00052243,             0.00052243
                    600,                0.72041,                0.49276,                 1.3726,                      1,                      1,                  0.995,                 0.2985,                 3.8701,                  8.562,                 1.1838,             0.00051995,             0.00051995,             0.00051995
                    601,                0.71111,                 0.4908,                  1.384,                      1,                      1,                  0.995,                 0.2985,                  3.867,                 8.4366,                  1.211,             0.00051747,             0.00051747,             0.00051747
                    602,                0.67765,                0.48282,                 1.4079,                      1,                      1,                  0.995,                 0.2985,                 3.8993,                 8.8274,                 1.1395,               0.000515,               0.000515,               0.000515
                    603,                0.74793,                0.51566,                 1.6658,                      1,                      1,                  0.995,                 0.2985,                 3.9344,                 9.0003,                 1.2644,             0.00051253,             0.00051253,             0.00051253
                    604,                0.78801,                0.51714,                 1.3838,                      1,                      1,                  0.995,                  0.199,                 3.9623,                 8.9805,                 1.4044,             0.00051005,             0.00051005,             0.00051005
                    605,                0.78728,                0.48961,                 1.5614,                      1,                      1,                  0.995,                  0.199,                 4.0065,                 9.0716,                 1.5129,             0.00050757,             0.00050757,             0.00050757
                    606,                0.70697,                0.45058,                 1.4535,                      1,                      1,                  0.995,                  0.199,                  4.017,                 9.2328,                 1.4645,              0.0005051,              0.0005051,              0.0005051
                    607,                0.69908,                0.47304,                 1.4938,                      1,                      1,                  0.995,                 0.2985,                 3.9917,                 9.0953,                 1.3573,             0.00050263,             0.00050263,             0.00050263
                    608,                0.70494,                0.48847,                 1.7987,                      1,                      1,                  0.995,                 0.2985,                 3.9559,                 8.4032,                  1.249,             0.00050015,             0.00050015,             0.00050015
                    609,                0.69322,                0.47225,                 1.4797,                      1,                      1,                  0.995,                 0.2985,                 3.9155,                 7.4541,                 1.2331,             0.00049767,             0.00049767,             0.00049767
                    610,                0.63258,                0.46939,                 1.2982,                      1,                      1,                  0.995,                 0.2985,                 3.9037,                 6.8944,                 1.2343,              0.0004952,              0.0004952,              0.0004952
                    611,                0.75397,                0.51614,                 1.5132,                      1,                      1,                  0.995,                 0.2985,                 3.8826,                 6.5769,                 1.2137,             0.00049273,             0.00049273,             0.00049273
                    612,                0.66929,                0.45347,                 1.4007,                      1,                      1,                  0.995,                 0.2985,                 3.8535,                 6.3752,                 1.1368,             0.00049025,             0.00049025,             0.00049025
                    613,                0.72481,                0.48088,                 1.5351,                      1,                      1,                  0.995,                 0.2985,                 3.8328,                 6.3071,                 1.1398,             0.00048777,             0.00048777,             0.00048777
                    614,                0.77476,                0.50158,                 1.4791,                      1,                      1,                  0.995,                 0.2985,                 3.8319,                 6.4917,                 1.1574,              0.0004853,              0.0004853,              0.0004853
                    615,                 0.6971,                0.48132,                 1.3648,                      1,                      1,                  0.995,                 0.2985,                 3.8376,                 6.6039,                 1.2539,             0.00048283,             0.00048283,             0.00048283
                    616,                0.70048,                0.49013,                 1.4648,                      1,                      1,                  0.995,                 0.2985,                 3.8149,                 6.5809,                 1.2507,             0.00048035,             0.00048035,             0.00048035
                    617,                0.69624,                0.48431,                 1.5967,                      1,                      1,                  0.995,                 0.2985,                 3.7577,                 6.3773,                 1.1861,             0.00047787,             0.00047787,             0.00047787
                    618,                0.61813,                0.47662,                 1.5683,                      1,                      1,                  0.995,                 0.2985,                 3.7257,                 6.2869,                 1.1878,              0.0004754,              0.0004754,              0.0004754
                    619,                0.61514,                0.46024,                 1.4118,                      1,                      1,                  0.995,                 0.2985,                 3.7206,                 6.2265,                 1.1857,             0.00047293,             0.00047293,             0.00047293
                    620,                0.74551,                0.51816,                 1.5105,                      1,                      1,                  0.995,                 0.2985,                 3.7457,                 6.4779,                  1.259,             0.00047045,             0.00047045,             0.00047045
                    621,                0.64458,                 0.4796,                 1.3374,                      1,                      1,                  0.995,                 0.2985,                 3.7758,                 6.6731,                 1.4298,             0.00046797,             0.00046797,             0.00046797
                    622,                0.72416,                0.50584,                 1.3334,                      1,                      1,                  0.995,                 0.2985,                 3.7973,                 6.7494,                 1.5387,              0.0004655,              0.0004655,              0.0004655
                    623,                0.69312,                0.44815,                 1.3546,                      1,                      1,                  0.995,                 0.2985,                 3.7877,                 6.6439,                 1.5733,             0.00046303,             0.00046303,             0.00046303
                    624,                0.71625,                0.48378,                 1.4039,                      1,                      1,                  0.995,                 0.2985,                 3.7676,                 6.4594,                 1.5803,             0.00046055,             0.00046055,             0.00046055
                    625,                0.73405,                0.48815,                 1.4026,                      1,                      1,                  0.995,                 0.2985,                 3.7508,                 6.2914,                 1.5662,             0.00045807,             0.00045807,             0.00045807
                    626,                0.76082,                0.51366,                 1.4443,                      1,                      1,                  0.995,                 0.2985,                 3.7532,                 6.2823,                 1.5486,              0.0004556,              0.0004556,              0.0004556
                    627,                0.72134,                0.49938,                 1.3116,                      1,                      1,                  0.995,                 0.2985,                 3.7893,                 6.4883,                 1.5776,             0.00045313,             0.00045313,             0.00045313
                    628,                0.75036,                0.51922,                 1.2939,                      1,                      1,                  0.995,                 0.2985,                 3.8232,                 6.6019,                 1.6407,             0.00045065,             0.00045065,             0.00045065
                    629,                0.72744,                0.46572,                 1.3453,                      1,                      1,                  0.995,                 0.2985,                 3.8418,                 6.8406,                 1.6235,             0.00044818,             0.00044818,             0.00044818
                    630,                0.76221,                0.50199,                 1.5689,                      1,                      1,                  0.995,                 0.2985,                 3.8628,                 7.2485,                 1.5084,              0.0004457,              0.0004457,              0.0004457
                    631,                0.73041,                0.49227,                 1.5791,                      1,                      1,                  0.995,                 0.2985,                 3.8444,                 7.3237,                 1.4459,             0.00044322,             0.00044322,             0.00044322
                    632,                 0.8134,                0.53841,                 1.6548,                      1,                      1,                  0.995,                 0.2985,                 3.8035,                 6.9611,                 1.3221,             0.00044075,             0.00044075,             0.00044075
                    633,                0.78534,                0.51285,                 1.7768,                      1,                      1,                  0.995,                 0.2985,                 3.7703,                 6.5492,                 1.2441,             0.00043828,             0.00043828,             0.00043828
                    634,                0.72996,                0.48861,                 1.7126,                      1,                      1,                  0.995,                 0.2985,                 3.7514,                  6.368,                 1.2405,              0.0004358,              0.0004358,              0.0004358
                    635,                 0.6746,                0.46823,                 1.4076,                      1,                      1,                  0.995,                 0.2985,                 3.7703,                 6.5623,                 1.2662,             0.00043333,             0.00043333,             0.00043333
                    636,                0.78435,                 0.5313,                 1.3173,                      1,                      1,                  0.995,                 0.2985,                 3.8102,                 6.6178,                 1.4597,             0.00043085,             0.00043085,             0.00043085
                    637,                0.77438,                0.52509,                 1.4789,                      1,                      1,                  0.995,                 0.2985,                 3.8342,                 6.6803,                 1.6329,             0.00042838,             0.00042838,             0.00042838
                    638,                0.67441,                 0.5216,                 1.4306,                      1,                      1,                  0.995,                 0.2985,                 3.8253,                 6.8877,                 1.7778,              0.0004259,              0.0004259,              0.0004259
                    639,                0.75019,                0.50011,                 1.4223,                      1,                      1,                  0.995,                 0.2985,                 3.8232,                 6.7461,                 1.9474,             0.00042343,             0.00042343,             0.00042343
                    640,                0.82083,                0.54452,                 1.5367,                      1,                      1,                  0.995,                  0.199,                 3.8081,                  6.709,                 1.9659,             0.00042095,             0.00042095,             0.00042095
                    641,                0.69274,                0.50107,                 1.4073,                      1,                      1,                  0.995,                 0.2985,                 3.7825,                 6.5975,                 1.8823,             0.00041848,             0.00041848,             0.00041848
                    642,                0.67788,                0.44939,                 1.5332,                      1,                      1,                  0.995,                 0.2985,                 3.7858,                 6.6454,                 1.8908,               0.000416,               0.000416,               0.000416
                    643,                0.64306,                0.45638,                 1.4579,                      1,                      1,                  0.995,                 0.2985,                 3.8125,                 6.9103,                 1.8655,             0.00041352,             0.00041352,             0.00041352
                    644,                0.71701,                0.48563,                 1.4673,                      1,                      1,                  0.995,                 0.2985,                 3.8629,                 7.0276,                 1.7985,             0.00041105,             0.00041105,             0.00041105
                    645,                0.73303,                0.47321,                  1.291,                      1,                      1,                  0.995,                 0.2985,                 3.8865,                 6.7731,                 1.7131,             0.00040858,             0.00040858,             0.00040858
                    646,                0.68883,                 0.4546,                  1.369,                      1,                      1,                  0.995,                 0.2985,                 3.8704,                 6.4151,                 1.5903,              0.0004061,              0.0004061,              0.0004061
                    647,                0.66719,                0.47508,                 1.7484,                      1,                      1,                  0.995,                 0.2985,                 3.8256,                 6.1277,                 1.4957,             0.00040362,             0.00040362,             0.00040362
                    648,                0.65241,                0.44642,                  1.223,                      1,                      1,                  0.995,                 0.2985,                 3.7766,                 5.5128,                 1.4066,             0.00040115,             0.00040115,             0.00040115
                    649,                 0.6985,                0.47315,                 1.3059,                      1,                      1,                  0.995,                 0.2985,                 3.7378,                  5.136,                 1.3235,             0.00039868,             0.00039868,             0.00039868
                    650,                0.64632,                0.46535,                 1.2868,                      1,                      1,                  0.995,                 0.2985,                 3.7255,                 5.0636,                 1.2555,              0.0003962,              0.0003962,              0.0003962
                    651,                0.61251,                0.44163,                 1.3643,                      1,                      1,                  0.995,                 0.2985,                  3.746,                 5.3587,                 1.2617,             0.00039372,             0.00039372,             0.00039372
                    652,                0.74303,                0.46369,                 1.6783,                      1,                      1,                  0.995,                 0.2985,                 3.7869,                  5.844,                 1.2945,             0.00039125,             0.00039125,             0.00039125
                    653,                0.68267,                0.49156,                  1.319,                      1,                      1,                  0.995,                 0.2985,                 3.8365,                 6.3441,                 1.3558,             0.00038878,             0.00038878,             0.00038878
                    654,                0.62079,                0.44436,                 1.2896,                      1,                      1,                  0.995,                 0.2985,                 3.8758,                 6.6084,                 1.4203,              0.0003863,              0.0003863,              0.0003863
                    655,                0.73887,                0.50268,                 1.3182,                      1,                      1,                  0.995,                 0.2985,                 3.8928,                 6.5582,                 1.4522,             0.00038382,             0.00038382,             0.00038382
                    656,                0.64542,                0.45487,                 1.2866,                      1,                      1,                  0.995,                 0.2985,                 3.8739,                 6.2731,                  1.446,             0.00038135,             0.00038135,             0.00038135
                    657,                0.73997,                0.47079,                  1.236,                      1,                      1,                  0.995,                 0.2985,                 3.8557,                 6.1458,                 1.4426,             0.00037888,             0.00037888,             0.00037888
                    658,                0.63518,                0.44904,                 1.3785,                      1,                      1,                  0.995,                 0.2985,                 3.8504,                 6.0601,                 1.4487,              0.0003764,              0.0003764,              0.0003764
                    659,                0.72207,                0.49326,                 1.4312,                      1,                      1,                  0.995,                 0.2985,                 3.8585,                 6.1171,                 1.4956,             0.00037392,             0.00037392,             0.00037392
                    660,                0.72091,                0.50013,                 1.4418,                      1,                      1,                  0.995,                 0.2985,                  3.878,                 6.3054,                 1.5346,             0.00037145,             0.00037145,             0.00037145
                    661,                0.76861,                0.48774,                 1.3609,                      1,                      1,                  0.995,                 0.2985,                 3.8745,                 6.5666,                  1.531,             0.00036898,             0.00036898,             0.00036898
                    662,                0.80174,                0.54861,                 1.5046,                      1,                      1,                  0.995,                 0.2985,                 3.8636,                  6.786,                 1.4743,              0.0003665,              0.0003665,              0.0003665
                    663,                0.55332,                 0.4293,                 1.8141,                      1,                      1,                  0.995,                 0.2985,                 3.8465,                 6.8941,                 1.4201,             0.00036402,             0.00036402,             0.00036402
                    664,                0.59173,                0.46254,                   1.36,                      1,                      1,                  0.995,                 0.2985,                 3.8416,                 6.9921,                 1.3428,             0.00036155,             0.00036155,             0.00036155
                    665,                0.66898,                 0.4802,                  1.344,                      1,                      1,                  0.995,                 0.2985,                 3.8319,                 7.0535,                 1.2236,             0.00035908,             0.00035908,             0.00035908
                    666,                0.62391,                0.48968,                 1.3095,                      1,                      1,                  0.995,                 0.2985,                 3.8286,                 7.2197,                 1.1469,              0.0003566,              0.0003566,              0.0003566
                    667,                0.67034,                0.44791,                 1.2706,                      1,                      1,                  0.995,                 0.2985,                 3.8388,                  7.512,                 1.1311,             0.00035412,             0.00035412,             0.00035412
                    668,                0.60135,                0.46866,                 1.1799,                      1,                      1,                  0.995,                 0.2985,                 3.8496,                 7.8269,                 1.1435,             0.00035165,             0.00035165,             0.00035165
                    669,                0.72733,                 0.5247,                 1.3413,                      1,                      1,                  0.995,                 0.2985,                 3.8645,                 7.9498,                 1.2129,             0.00034918,             0.00034918,             0.00034918
                    670,                0.64078,                0.48154,                 1.3855,                      1,                      1,                  0.995,                 0.2985,                 3.8272,                 7.6785,                 1.1146,              0.0003467,              0.0003467,              0.0003467
                    671,                0.65157,                0.43782,                 1.2958,                      1,                      1,                  0.995,                 0.2985,                 3.7986,                 7.2768,                 1.1244,             0.00034422,             0.00034422,             0.00034422
                    672,                0.60259,                0.43279,                 1.4285,                      1,                      1,                  0.995,                 0.2985,                 3.7703,                 6.8199,                 1.1319,             0.00034175,             0.00034175,             0.00034175
                    673,                0.68559,                0.48102,                 1.3532,                      1,                      1,                  0.995,                 0.2985,                 3.7377,                 6.4012,                 1.1408,             0.00033928,             0.00033928,             0.00033928
                    674,                0.61373,                0.45966,                 1.3466,                      1,                      1,                  0.995,                 0.2985,                 3.7144,                 6.1118,                  1.146,              0.0003368,              0.0003368,              0.0003368
                    675,                0.71696,                0.49089,                 1.3523,                      1,                      1,                  0.995,                 0.2985,                 3.7023,                 6.0159,                 1.1545,             0.00033432,             0.00033432,             0.00033432
                    676,                0.78876,                 0.5076,                 1.3962,                      1,                      1,                  0.995,                 0.2985,                 3.7011,                  6.022,                 1.1788,             0.00033185,             0.00033185,             0.00033185
                    677,                0.61314,                0.45587,                 1.4359,                      1,                      1,                  0.995,                 0.2985,                  3.717,                 6.1534,                 1.1838,             0.00032938,             0.00032938,             0.00032938
                    678,                0.63259,                0.42263,                 1.3604,                      1,                      1,                  0.995,                 0.2985,                 3.7267,                 6.3407,                 1.1724,              0.0003269,              0.0003269,              0.0003269
                    679,                0.83957,                0.58382,                 1.6439,                      1,                      1,                  0.995,                  0.199,                 3.7236,                 6.2407,                 1.1545,             0.00032443,             0.00032443,             0.00032443
                    680,                0.73426,                0.49517,                 1.4274,                      1,                      1,                  0.995,                 0.2985,                 3.7076,                 5.9033,                 1.1393,             0.00032195,             0.00032195,             0.00032195
                    681,                  0.602,                0.43276,                 1.3719,                      1,                      1,                  0.995,                 0.2985,                 3.6918,                 5.6785,                 1.1403,             0.00031947,             0.00031947,             0.00031947
                    682,                0.80961,                0.50359,                  1.401,                      1,                      1,                  0.995,                 0.2985,                 3.6822,                 5.5288,                 1.1568,               0.000317,               0.000317,               0.000317
                    683,                0.61712,                0.44808,                  1.169,                      1,                      1,                  0.995,                 0.2985,                 3.6817,                 5.4265,                 1.1831,             0.00031453,             0.00031453,             0.00031453
                    684,                0.77234,                0.48328,                 1.4796,                      1,                      1,                  0.995,                 0.2985,                 3.6984,                 5.4006,                 1.2498,             0.00031205,             0.00031205,             0.00031205
                    685,                0.64991,                0.45305,                 1.4676,                      1,                      1,                  0.995,                 0.2985,                 3.7175,                 5.4557,                  1.386,             0.00030957,             0.00030957,             0.00030957
                    686,                0.57908,                0.43867,                 1.5198,                      1,                      1,                  0.995,                 0.2985,                 3.7433,                 5.6331,                 1.4665,              0.0003071,              0.0003071,              0.0003071
                    687,                0.60134,                0.45207,                 1.2489,                      1,                      1,                  0.995,                 0.2985,                 3.7597,                 5.9272,                 1.5477,             0.00030463,             0.00030463,             0.00030463
                    688,                0.71447,                0.53238,                 1.4945,                      1,                      1,                  0.995,                 0.2985,                 3.7953,                  5.996,                 1.7595,             0.00030215,             0.00030215,             0.00030215
                    689,                0.67994,                0.45841,                 1.3879,                      1,                      1,                  0.995,                 0.2985,                  3.788,                 6.0189,                 1.8138,             0.00029967,             0.00029967,             0.00029967
                    690,                0.70276,                0.47716,                 1.3366,                      1,                      1,                  0.995,                 0.2985,                 3.7663,                 5.9896,                 1.8445,              0.0002972,              0.0002972,              0.0002972
                    691,                0.62915,                0.43981,                 1.3526,                      1,                      1,                  0.995,                 0.2985,                 3.7601,                 6.0185,                   1.83,             0.00029473,             0.00029473,             0.00029473
                    692,                0.70146,                0.48583,                 1.5681,                      1,                      1,                  0.995,                 0.2985,                 3.7563,                 6.0267,                 1.7974,             0.00029225,             0.00029225,             0.00029225
                    693,                0.71454,                0.49925,                 1.5202,                      1,                      1,                  0.995,                  0.199,                 3.7783,                 6.1549,                 1.7302,             0.00028978,             0.00028978,             0.00028978
                    694,                0.58807,                0.42503,                 1.3604,                      1,                      1,                  0.995,                  0.199,                 3.8132,                 6.2425,                 1.6967,              0.0002873,              0.0002873,              0.0002873
                    695,                0.70243,                0.47868,                 1.4587,                      1,                      1,                  0.995,                 0.2985,                 3.8436,                 6.4892,                 1.6841,             0.00028483,             0.00028483,             0.00028483
                    696,                0.64016,                0.44374,                 1.6497,                      1,                      1,                  0.995,                 0.2985,                 3.8714,                 6.8601,                 1.6771,             0.00028235,             0.00028235,             0.00028235
                    697,                 0.6129,                 0.4593,                 1.3936,                      1,                      1,                  0.995,                 0.2985,                 3.9384,                  7.014,                 1.8466,             0.00027988,             0.00027988,             0.00027988
                    698,                0.60767,                0.45574,                 1.2862,                      1,                      1,                  0.995,                  0.199,                 3.9675,                  7.324,                 1.8427,              0.0002774,              0.0002774,              0.0002774
                    699,                0.61453,                0.41188,                 1.2611,                      1,                      1,                  0.995,                  0.199,                 3.9708,                 7.3036,                 1.8276,             0.00027493,             0.00027493,             0.00027493
                    700,                0.63249,                0.46591,                 1.3355,                      1,                      1,                  0.995,                 0.2985,                 3.8747,                 7.0153,                 1.6077,             0.00027245,             0.00027245,             0.00027245
                    701,                0.62648,                0.44577,                 1.6914,                      1,                      1,                  0.995,                 0.2985,                 3.8152,                 6.5557,                 1.5783,             0.00026997,             0.00026997,             0.00026997
                    702,                0.81454,                0.51396,                 1.5489,                      1,                      1,                  0.995,                 0.2985,                 3.7334,                 6.3017,                 1.3738,              0.0002675,              0.0002675,              0.0002675
                    703,                0.69975,                0.45863,                 1.3239,                      1,                      1,                  0.995,                 0.2985,                 3.7195,                 6.2215,                 1.3643,             0.00026503,             0.00026503,             0.00026503
                    704,                 0.6699,                0.46436,                 1.7003,                      1,                      1,                  0.995,                 0.2985,                 3.7267,                 6.3889,                  1.351,             0.00026255,             0.00026255,             0.00026255
                    705,                0.63131,                0.45695,                 1.4661,                      1,                      1,                  0.995,                 0.2985,                 3.7556,                 6.7822,                 1.3327,             0.00026007,             0.00026007,             0.00026007
                    706,                0.59794,                0.45315,                 1.3719,                      1,                      1,                  0.995,                 0.2985,                 3.8144,                 7.0615,                 1.5159,              0.0002576,              0.0002576,              0.0002576
                    707,                0.64664,                0.43095,                 1.4938,                      1,                      1,                  0.995,                 0.2985,                 3.8184,                 7.0688,                 1.5027,             0.00025513,             0.00025513,             0.00025513
                    708,                0.69206,                0.49494,                 1.4759,                      1,                      1,                  0.995,                 0.2985,                 3.8127,                 6.8925,                  1.554,             0.00025265,             0.00025265,             0.00025265
                    709,                0.67604,                0.47239,                 1.2424,                      1,                      1,                  0.995,                 0.2985,                 3.7737,                 6.6351,                 1.5397,             0.00025017,             0.00025017,             0.00025017
                    710,                0.58454,                0.42142,                 1.2553,                      1,                      1,                  0.995,                 0.2985,                 3.7045,                 6.4798,                 1.4201,              0.0002477,              0.0002477,              0.0002477
                    711,                0.61771,                0.43243,                 1.3429,                      1,                      1,                  0.995,                 0.2985,                 3.7006,                 6.3505,                  1.443,             0.00024523,             0.00024523,             0.00024523
                    712,                 0.6593,                0.46267,                 1.4052,                      1,                      1,                  0.995,                 0.2985,                 3.7101,                 6.3498,                 1.4656,             0.00024275,             0.00024275,             0.00024275
                    713,                0.63685,                0.44654,                 1.5335,                      1,                      1,                  0.995,                 0.2985,                 3.7169,                 6.4864,                 1.5108,             0.00024027,             0.00024027,             0.00024027
                    714,                0.63818,                0.46971,                 1.4418,                      1,                      1,                  0.995,                 0.2985,                 3.7754,                 6.7519,                 1.7147,              0.0002378,              0.0002378,              0.0002378
                    715,                0.84982,                0.57308,                 1.4565,                      1,                      1,                  0.995,                 0.2985,                 3.7949,                 7.1028,                 1.7198,             0.00023533,             0.00023533,             0.00023533
                    716,                0.63232,                0.46387,                   1.42,                      1,                      1,                  0.995,                 0.2985,                 3.8223,                 7.3406,                  1.709,             0.00023285,             0.00023285,             0.00023285
                    717,                0.52128,                0.41051,                 1.3018,                      1,                      1,                  0.995,                 0.2985,                 3.8425,                 7.4621,                 1.6606,             0.00023037,             0.00023037,             0.00023037
                    718,                 0.5708,                0.41304,                 1.2654,                      1,                      1,                  0.995,                 0.2985,                 3.8022,                 7.3354,                 1.4372,              0.0002279,              0.0002279,              0.0002279
                    719,                0.58343,                0.41942,                 1.3126,                      1,                      1,                  0.995,                 0.2985,                 3.7986,                 7.0957,                 1.3149,             0.00022543,             0.00022543,             0.00022543
                    720,                0.62673,                0.46594,                  1.429,                      1,                      1,                  0.995,                 0.2985,                 3.7961,                 7.0256,                  1.279,             0.00022295,             0.00022295,             0.00022295
                    721,                 0.5554,                0.43168,                 1.2692,                      1,                      1,                  0.995,                 0.2985,                 3.7984,                 7.0184,                 1.2916,             0.00022047,             0.00022047,             0.00022047
                    722,                0.67227,                0.44353,                 1.4725,                      1,                      1,                  0.995,                 0.2985,                 3.8062,                  7.002,                 1.3087,               0.000218,               0.000218,               0.000218
                    723,                 0.6416,                 0.4462,                 1.3295,                      1,                      1,                  0.995,                 0.2985,                 3.8146,                  7.083,                 1.3038,             0.00021552,             0.00021552,             0.00021552
                    724,                 0.6453,                0.46683,                 1.4143,                      1,                      1,                  0.995,                 0.2985,                 3.8295,                 7.2344,                 1.2839,             0.00021305,             0.00021305,             0.00021305
                    725,                0.66566,                0.41505,                  1.457,                      1,                      1,                  0.995,                 0.2985,                 3.8761,                 7.1406,                  1.538,             0.00021057,             0.00021057,             0.00021057
                    726,                 0.6178,                 0.4398,                 1.3038,                      1,                      1,                  0.995,                 0.2985,                 3.8839,                 7.1786,                  1.659,              0.0002081,              0.0002081,              0.0002081
                    727,                0.65833,                0.44446,                 1.3429,                      1,                      1,                  0.995,                 0.2985,                 3.8728,                  7.075,                 1.7203,             0.00020562,             0.00020562,             0.00020562
                    728,                0.66798,                0.47385,                 1.4077,                      1,                      1,                  0.995,                 0.2985,                   3.85,                 6.8503,                 1.7169,             0.00020315,             0.00020315,             0.00020315
                    729,                0.67021,                 0.4485,                 1.4188,                      1,                      1,                  0.995,                 0.2985,                 3.8389,                 6.4689,                 1.6881,             0.00020068,             0.00020068,             0.00020068
                    730,                0.57909,                0.45768,                 1.3985,                      1,                      1,                  0.995,                 0.2985,                 3.8408,                 6.3999,                 1.5573,              0.0001982,              0.0001982,              0.0001982
                    731,                0.62094,                0.44799,                 1.4148,                      1,                      1,                  0.995,                 0.2985,                 3.8574,                 6.4631,                  1.517,             0.00019572,             0.00019572,             0.00019572
                    732,                0.70276,                0.46829,                 1.4857,                      1,                      1,                  0.995,                 0.2985,                 3.9286,                 6.5235,                 1.7296,             0.00019325,             0.00019325,             0.00019325
